date,run,row,cell,sample,result,sample_id,rodent_uid,elisa_result,elisa_interpretation,control,species,construct,mean_result,sd_result,plot_value,plot_lci,plot_uci
2023-02-14,4,a,8,333,160,333,3_LAM_015,0.3568548387096774,Negative,FALSE,Rodent,NP-LUC,160,NA,160,NA,NA
2023-02-14,4,a,9,323,140,323,3_LAM_005,0.5201612903225806,Negative,FALSE,Rodent,NP-LUC,166.66666666666666,151.7673658377628,166.66666666666666,14.899300828903847,318.43403250442947
2023-02-14,4,a,10,276,220,276,6_SEI_020,0.1088709677419355,Negative,FALSE,Rodent,NP-LUC,746.6666666666666,506.39246966491646,746.6666666666666,240.27419700175017,1253.059136331583
2023-02-14,4,a,11,286,250,286,2_LAM_004,0.2358870967741936,Negative,FALSE,Rodent,NP-LUC,250,NA,250,NA,NA
2023-02-14,4,a,12,410,160,410,3_BAI_013,0.1708860759493671,Negative,FALSE,Rodent,NP-LUC,160,NA,160,NA,NA
2023-02-14,4,b,1,elisa_pc,8803,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,8803,8803,8803
2023-02-14,4,b,2,218,400,218,4_SEI_023,0.09411764705882354,Negative,FALSE,Rodent,NP-LUC,573.3333333333334,234.3786110832926,573.3333333333334,338.95472225004073,807.711944416626
2023-02-14,4,b,3,205,15670,205,4_SEI_010,4.852941176470589,Positive,FALSE,Rodent,NP-LUC,32245.25,41933.285628285,32245.25,-9688.035628284997,74178.535628285
2023-02-14,4,b,4,186,330,186,3_SEI_015,1.9936708860759493,Positive,FALSE,Rodent,NP-LUC,330,NA,330,NA,NA
2023-02-14,4,b,5,363,220,363,NA,NA,Unknown,FALSE,Rodent,NP-LUC,220,NA,220,NA,NA
2023-02-14,4,b,6,c_010,240,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,240,NA,240,NA,NA
2023-02-14,4,b,7,c_008,6272,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,6272,NA,6272,NA,NA
2023-02-14,4,b,8,332,220,332,3_LAM_014,0.44758064516129037,Negative,FALSE,Rodent,NP-LUC,220,NA,220,NA,NA
2023-02-14,4,b,9,322,1100,322,3_LAM_004,0.1935483870967742,Negative,FALSE,Rodent,NP-LUC,5172.8,5413.932877308325,5172.8,-241.13287730832508,10586.732877308325
2023-02-14,4,b,10,277,140,277,6_SEI_021,0.06653225806451611,Negative,FALSE,Rodent,NP-LUC,470,291.032644217105,470,178.96735578289503,761.0326442171049
2023-02-14,4,b,11,203,180,203,4_SEI_008,0.24705882352941178,Negative,FALSE,Rodent,NP-LUC,180,NA,180,NA,NA
2023-02-14,4,b,12,411,180,411,3_BAI_014,0.194620253164557,Negative,FALSE,Rodent,NP-LUC,180,NA,180,NA,NA
2023-02-14,4,c,1,elisa_pc,10910,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,10910,10910,10910
2023-02-14,4,c,2,217,320,217,4_SEI_022,0.11764705882352945,Negative,FALSE,Rodent,NP-LUC,320,NA,320,NA,NA
2023-02-14,4,c,3,204,280,204,4_SEI_009,0.4882352941176472,Negative,FALSE,Rodent,NP-LUC,280,NA,280,NA,NA
2023-02-14,4,c,4,185,170,185,3_SEI_014,0.5823529411764706,Negative,FALSE,Rodent,NP-LUC,170,NA,170,NA,NA
2023-02-14,4,c,5,362,210,362,NA,NA,Unknown,FALSE,Rodent,NP-LUC,210,NA,210,NA,NA
2023-02-14,4,c,6,c_027,260,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,260,NA,260,NA,NA
2023-02-14,4,c,7,341,200,341,NA,NA,Unknown,FALSE,Rodent,NP-LUC,200,NA,200,NA,NA
2023-02-14,4,c,8,331,190,331,3_LAM_013,0.1209677419354838,Negative,FALSE,Rodent,NP-LUC,190,NA,190,NA,NA
2023-02-14,4,c,9,321,200,321,3_LAM_003,0.13306451612903222,Negative,FALSE,Rodent,NP-LUC,200,NA,200,NA,NA
2023-02-14,4,c,10,280,160,280,1_LAM_003,0.4536290322580646,Negative,FALSE,Rodent,NP-LUC,443.3333333333333,246.64414311581237,443.3333333333333,196.68919021752095,689.9774764491457
2023-02-14,4,c,11,278,190,278,1_LAM_001,0.6653225806451614,Negative,FALSE,Rodent,NP-LUC,190,NA,190,NA,NA
2023-02-14,4,c,12,413,140,413,3_BAI_016,0.3227848101265823,Negative,FALSE,Rodent,NP-LUC,140,NA,140,NA,NA
2023-02-14,4,d,1,elisa_pc,12480,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,12480,12480,12480
2023-02-14,4,d,2,214,460,214,4_SEI_019,0.12941176470588234,Negative,FALSE,Rodent,NP-LUC,295,233.3452377915607,295,61.65476220843931,528.3452377915607
2023-02-14,4,d,3,196,190,196,4_SEI_001,0.4117647058823529,Negative,FALSE,Rodent,NP-LUC,190,NA,190,NA,NA
2023-02-14,4,d,4,184,200,184,3_SEI_013,0.1647058823529412,Negative,FALSE,Rodent,NP-LUC,200,NA,200,NA,NA
2023-02-14,4,d,5,361,250,361,NA,NA,Unknown,FALSE,Rodent,NP-LUC,250,NA,250,NA,NA
2023-02-14,4,d,6,c_020,220,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,220,NA,220,NA,NA
2023-02-14,4,d,7,340,190,340,NA,NA,Unknown,FALSE,Rodent,NP-LUC,190,NA,190,NA,NA
2023-02-14,4,d,8,330,330,330,3_LAM_012,0.22983870967741932,Negative,FALSE,Rodent,NP-LUC,330,NA,330,NA,NA
2023-02-14,4,d,9,320,130,320,3_LAM_002,0.13306451612903225,Negative,FALSE,Rodent,NP-LUC,130,NA,130,NA,NA
2023-02-14,4,d,10,93,170,93,5_LAL_014,1.152046783625731,Positive,FALSE,Rodent,NP-LUC,557.5,319.72644557496335,557.5,237.77355442503665,877.2264455749633
2023-02-14,4,d,11,283,230,283,2_LAM_001,0.13306451612903222,Negative,FALSE,Rodent,NP-LUC,1670,1263.0122723077554,1670,406.98772769224456,2933.0122723077557
2023-02-14,4,d,12,414,140,414,3_BAI_017,0,Negative,FALSE,Rodent,NP-LUC,140,NA,140,NA,NA
2023-02-14,4,e,1,elisa_pc,10300,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,10300,10300,10300
2023-02-14,4,e,2,215,310,215,4_SEI_020,0.09411764705882354,Negative,FALSE,Rodent,NP-LUC,460,155.24174696260025,460,304.75825303739975,615.2417469626002
2023-02-14,4,e,3,442,200,442,3_SEI_008,0.9882352941176472,Unknown,FALSE,Rodent,NP-LUC,200,NA,200,NA,NA
2023-02-14,4,e,4,181,280,181,3_SEI_010,0.5176470588235295,Negative,FALSE,Rodent,NP-LUC,280,NA,280,NA,NA
2023-02-14,4,e,5,360,580,360,NA,NA,Unknown,FALSE,Rodent,NP-LUC,580,NA,580,NA,NA
2023-02-14,4,e,6,c_045,320,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,320,NA,320,NA,NA
2023-02-14,4,e,7,339,180,339,NA,NA,Unknown,FALSE,Rodent,NP-LUC,180,NA,180,NA,NA
2023-02-14,4,e,8,329,210,329,3_LAM_011,0.2721774193548387,Negative,FALSE,Rodent,NP-LUC,210,NA,210,NA,NA
2023-02-14,4,e,9,319,180,319,3_LAM_001,0.1149193548387097,Negative,FALSE,Rodent,NP-LUC,302,301.4465126684998,302,0.5534873315002073,603.4465126684997
2023-02-14,4,e,10,214,130,214,4_SEI_019,0.12941176470588234,Negative,FALSE,Rodent,NP-LUC,295,233.3452377915607,295,61.65476220843931,528.3452377915607
2023-02-14,4,e,11,105,410,105,6_LAL_011,2.1871345029239766,Positive,FALSE,Rodent,NP-LUC,7593.5,6298.859658700137,7593.5,1294.6403412998634,13892.359658700138
2023-02-14,4,e,12,419,130,419,4_BAI_001,0.6550632911392403,Negative,FALSE,Rodent,NP-LUC,130,NA,130,NA,NA
2023-02-14,4,f,1,elisa_pc,10880,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,10880,10880,10880
2023-02-14,4,f,2,213,280,213,4_SEI_018,0.2647058823529413,Negative,FALSE,Rodent,NP-LUC,426.6666666666667,204.28737928059417,426.6666666666667,222.37928738607252,630.9540459472609
2023-02-14,4,f,3,195,170,195,3_SEI_024,0.6588235294117648,Negative,FALSE,Rodent,NP-LUC,170,NA,170,NA,NA
2023-02-14,4,f,4,367,510,367,NA,NA,Unknown,FALSE,Rodent,NP-LUC,510,NA,510,NA,NA
2023-02-14,4,f,5,359,37640,359,NA,NA,Unknown,FALSE,Rodent,NP-LUC,37640,NA,37640,NA,NA
2023-02-14,4,f,6,c_046,1180,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,1180,NA,1180,NA,NA
2023-02-14,4,f,7,336,230,336,3_LAM_018,0.06653225806451615,Negative,FALSE,Rodent,NP-LUC,230,NA,230,NA,NA
2023-02-14,4,f,8,327,140,327,3_LAM_009,0.4959677419354838,Negative,FALSE,Rodent,NP-LUC,140,NA,140,NA,NA
2023-02-14,4,f,9,317,130,317,2_LAM_035,0.21774193548387094,Negative,FALSE,Rodent,NP-LUC,130,NA,130,NA,NA
2023-02-14,4,f,10,267,150,267,6_SEI_011,0.042338709677419394,Negative,FALSE,Rodent,NP-LUC,150,NA,150,NA,NA
2023-02-14,4,f,11,281,700,281,1_LAM_004,0.2903225806451613,Negative,FALSE,Rodent,NP-LUC,700,NA,700,NA,NA
2023-02-14,4,f,12,420,170,420,4_BAI_002,0.3370253164556962,Negative,FALSE,Rodent,NP-LUC,170,NA,170,NA,NA
2023-02-14,4,g,1,elisa_pc,12270,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,12270,12270,12270
2023-02-14,4,g,2,209,280,209,4_SEI_014,0.7823529411764707,Negative,FALSE,Rodent,NP-LUC,533.3333333333334,225.0185177565023,533.3333333333334,308.31481557683105,758.3518510898357
2023-02-14,4,g,3,193,150,193,3_SEI_022,1.011764705882353,Unknown,FALSE,Rodent,NP-LUC,150,NA,150,NA,NA
2023-02-14,4,g,4,366,300,366,NA,NA,Unknown,FALSE,Rodent,NP-LUC,300,NA,300,NA,NA
2023-02-14,4,g,5,98,410,98,6_LAL_004,0.09941520467836251,Negative,FALSE,Rodent,NP-LUC,680,450.4442251822083,680,229.5557748177917,1130.4442251822084
2023-02-14,4,g,6,c_063,390,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,390,NA,390,NA,NA
2023-02-14,4,g,7,335,250,335,3_LAM_017,0.0786290322580645,Negative,FALSE,Rodent,NP-LUC,250,NA,250,NA,NA
2023-02-14,4,g,8,326,110,326,3_LAM_008,0.07862903225806454,Negative,FALSE,Rodent,NP-LUC,110,NA,110,NA,NA
2023-02-14,4,g,9,285,230,285,2_LAM_003,0.30241935483870963,Negative,FALSE,Rodent,NP-LUC,450,225.16660498395404,450,224.83339501604596,675.166604983954
2023-02-14,4,g,10,268,230,268,6_SEI_012,0.1693548387096774,Negative,FALSE,Rodent,NP-LUC,230,NA,230,NA,NA
2023-02-14,4,g,11,408,120,408,3_BAI_011,0.19936708860759492,Negative,FALSE,Rodent,NP-LUC,120,NA,120,NA,NA
2023-02-14,4,g,12,421,240,421,4_BAI_003,0.22784810126582286,Negative,FALSE,Rodent,NP-LUC,240,NA,240,NA,NA
2023-02-14,4,h,1,elisa_pc,11140,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,11140,11140,11140
2023-02-14,4,h,2,208,320,208,4_SEI_013,0.14705882352941174,Negative,FALSE,Rodent,NP-LUC,1086.6666666666667,825.1868475280816,1086.6666666666667,261.4798191385852,1911.8535141947482
2023-02-14,4,h,3,190,120,190,3_SEI_019,0.25294117647058834,Negative,FALSE,Rodent,NP-LUC,120,NA,120,NA,NA
2023-02-14,4,h,4,365,160,365,NA,NA,Unknown,FALSE,Rodent,NP-LUC,160,NA,160,NA,NA
2023-02-14,4,h,5,91,220,91,5_LAL_012,0.8354430379746837,Negative,FALSE,Rodent,NP-LUC,643.3333333333334,458.2939377008312,643.3333333333334,185.0393956325022,1101.6272710341646
2023-02-14,4,h,6,c_064,160,NA,NA,NA,Unknown,FALSE,Cat,NP-LUC,160,NA,160,NA,NA
2023-02-14,4,h,7,334,130,334,3_LAM_016,0.060483870967741944,Negative,FALSE,Rodent,NP-LUC,130,NA,130,NA,NA
2023-02-14,4,h,8,325,190,325,3_LAM_007,0.1693548387096774,Negative,FALSE,Rodent,NP-LUC,190,NA,190,NA,NA
2023-02-14,4,h,9,293,440,293,2_LAM_011,0.12701612903225806,Negative,FALSE,Rodent,NP-LUC,440,NA,440,NA,NA
2023-02-14,4,h,10,269,70,269,6_SEI_013,0.060483870967741944,Negative,FALSE,Rodent,NP-LUC,70,NA,70,NA,NA
2023-02-16,5,a,1,elisa_pc,7022,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,7022,7022,7022
2023-02-16,5,a,4,148,46310,148,2_SEI_032,2.4795321637426904,Positive,FALSE,Rodent,NP-LUC,46310,NA,46310,NA,NA
2023-02-16,5,a,6,175,320,175,3_SEI_003,1.770588235294118,Positive,FALSE,Rodent,NP-LUC,1240,1301.0764773832475,1240,-61.07647738324749,2541.0764773832475
2023-02-16,5,a,8,179,59990,179,3_SEI_007,5.394117647058824,Positive,FALSE,Rodent,NP-LUC,59990,NA,59990,NA,NA
2023-02-16,5,a,10,191,670,191,3_SEI_020,1.3294117647058825,Positive,FALSE,Rodent,NP-LUC,670,NA,670,NA,NA
2023-02-16,5,a,12,205,5061,205,4_SEI_010,4.852941176470589,Positive,FALSE,Rodent,NP-LUC,32245.25,41933.285628285,32245.25,-9688.035628284997,74178.535628285
2023-02-16,5,b,2,107,180,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,NP-LUC,527.1428571428571,260.8137448905052,527.1428571428571,266.32911225235193,787.9566020333623
2023-02-16,5,c,1,elisa_pc,15160,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,15160,15160,15160
2023-02-16,5,c,4,238,1680,238,5_SEI_020,3.61764705882353,Positive,FALSE,Rodent,NP-LUC,2713.3333333333335,900.4628439493399,2713.3333333333335,1812.8704893839936,3613.7961772826734
2023-02-16,5,c,6,15,63230,15,1_LAL_015,0.005449591280653956,Negative,FALSE,Rodent,NP-LUC,23764,34182.98358832944,23764,-10418.983588329444,57946.98358832944
2023-02-16,5,c,8,25,28290,25,2_LAL_003,-0.10899182561307896,Negative,FALSE,Rodent,NP-LUC,10763.333333333334,15180.132849660222,10763.333333333334,-4416.799516326888,25943.466182993558
2023-02-16,5,c,10,65,14310,65,4_LAL_014,1.2471358428805237,Positive,FALSE,Rodent,NP-LUC,14310,NA,14310,NA,NA
2023-02-16,5,c,12,90,1040,90,5_LAL_011,1.152046783625731,Positive,FALSE,Rodent,NP-LUC,1040,NA,1040,NA,NA
2023-02-16,5,d,2,107,640,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,NP-LUC,527.1428571428571,260.8137448905052,527.1428571428571,266.32911225235193,787.9566020333623
2023-02-16,5,e,1,elisa_pc,8103,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,8103,8103,8103
2023-02-16,5,e,2,107,590,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,NP-LUC,527.1428571428571,260.8137448905052,527.1428571428571,266.32911225235193,787.9566020333623
2023-02-16,5,e,4,93,950,93,5_LAL_014,1.152046783625731,Positive,FALSE,Rodent,NP-LUC,557.5,319.72644557496335,557.5,237.77355442503665,877.2264455749633
2023-02-16,5,e,6,100,13190,100,6_LAL_006,8.022151898734178,Positive,FALSE,Rodent,NP-LUC,13190,NA,13190,NA,NA
2023-02-16,5,e,8,103,28530,103,6_LAL_009,3.1988304093567255,Positive,FALSE,Rodent,NP-LUC,268743.3333333333,214565.46001939208,268743.3333333333,54177.873313941236,483308.7933527254
2023-02-16,5,e,10,105,15770,105,6_LAL_011,2.1871345029239766,Positive,FALSE,Rodent,NP-LUC,7593.5,6298.859658700137,7593.5,1294.6403412998634,13892.359658700138
2023-02-16,5,e,12,45,32670,45,3_LAL_007,7.713584288052374,Positive,FALSE,Rodent,NP-LUC,32670,NA,32670,NA,NA
2023-02-16,5,g,1,elisa_pc,19380,NA,NA,NA,Positive Control,TRUE,Rodent,NP-LUC,49818.46153846154,51603.195739202645,19380,19380,19380
2023-02-16,5,g,4,412,2980,412,3_BAI_015,1.3243670886075951,Positive,FALSE,Rodent,NP-LUC,2980,NA,2980,NA,NA
2023-02-16,5,g,6,422,14700,422,4_BAI_004,0.018987341772151917,Negative,FALSE,Rodent,NP-LUC,5526.666666666667,7944.364879166448,5526.666666666667,-2417.698212499781,13471.031545833115
2023-02-16,5,g,8,438,30800,438,4_BAI_020,0.028481012658227806,Negative,FALSE,Rodent,NP-LUC,10953.333333333334,17187.953145541596,10953.333333333334,-6234.619812208262,28141.28647887493
2023-02-16,5,h,2,107,200,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,NP-LUC,527.1428571428571,260.8137448905052,527.1428571428571,266.32911225235193,787.9566020333623
2023-02-16,6,a,1,elisa_pc,140,NA,NA,NA,Positive Control,TRUE,Rodent,LFV3,130,14.142135623730951,140,140,140
2023-02-16,6,a,2,107,110,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,LFV3,105,7.0710678118654755,105,97.92893218813452,112.07106781186548
2023-02-16,6,a,3,293,70,293,2_LAM_011,0.12701612903225806,Negative,FALSE,Rodent,LFV3,70,NA,70,NA,NA
2023-02-16,6,a,4,294,140,294,2_LAM_012,0.10282258064516125,Negative,FALSE,Rodent,LFV3,140,NA,140,NA,NA
2023-02-16,6,a,5,298,140,298,2_LAM_016,0.21774193548387094,Negative,FALSE,Rodent,LFV3,140,NA,140,NA,NA
2023-02-16,6,a,6,296,160,296,2_LAM_014,0.06653225806451611,Negative,FALSE,Rodent,LFV3,160,NA,160,NA,NA
2023-02-16,6,a,7,297,150,297,2_LAM_015,0.1149193548387097,Negative,FALSE,Rodent,LFV3,150,NA,150,NA,NA
2023-02-16,6,a,8,300,110,300,2_LAM_018,0.4536290322580645,Negative,FALSE,Rodent,LFV3,110,NA,110,NA,NA
2023-02-16,6,a,9,301,100,301,2_LAM_019,0.4899193548387097,Negative,FALSE,Rodent,LFV3,100,NA,100,NA,NA
2023-02-16,6,a,10,330,160,330,3_LAM_012,0.22983870967741932,Negative,FALSE,Rodent,LFV3,160,NA,160,NA,NA
2023-02-16,6,a,11,331,140,331,3_LAM_013,0.1209677419354838,Negative,FALSE,Rodent,LFV3,140,NA,140,NA,NA
2023-02-16,6,a,12,332,110,332,3_LAM_014,0.44758064516129037,Negative,FALSE,Rodent,LFV3,110,NA,110,NA,NA
2023-02-16,6,b,1,elisa_pc,120,NA,NA,NA,Positive Control,TRUE,Rodent,LFV3,130,14.142135623730951,120,120,120
2023-02-16,6,b,2,107,100,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,LFV3,105,7.0710678118654755,105,97.92893218813452,112.07106781186548
2023-02-16,6,b,3,333,90,333,3_LAM_015,0.3568548387096774,Negative,FALSE,Rodent,LFV3,90,NA,90,NA,NA
2023-02-16,6,b,4,334,90,334,3_LAM_016,0.060483870967741944,Negative,FALSE,Rodent,LFV3,90,NA,90,NA,NA
2023-02-16,6,b,5,335,150,335,3_LAM_017,0.0786290322580645,Negative,FALSE,Rodent,LFV3,150,NA,150,NA,NA
2023-02-16,6,b,6,336,90,336,3_LAM_018,0.06653225806451615,Negative,FALSE,Rodent,LFV3,90,NA,90,NA,NA
2023-02-16,6,b,7,312,130,312,2_LAM_030,0.13306451612903225,Negative,FALSE,Rodent,LFV3,130,NA,130,NA,NA
2023-02-16,6,b,8,313,170,313,2_LAM_031,0.314516129032258,Negative,FALSE,Rodent,LFV3,170,NA,170,NA,NA
2023-02-16,6,b,9,309,130,309,2_LAM_027,0.1995967741935484,Negative,FALSE,Rodent,LFV3,130,NA,130,NA,NA
2023-02-16,6,b,10,305,140,305,2_LAM_023,0.19354838709677416,Negative,FALSE,Rodent,LFV3,140,NA,140,NA,NA
2023-02-16,6,b,11,148,200,148,2_SEI_032,2.4795321637426904,Positive,FALSE,Rodent,LFV3,200,NA,200,NA,NA
2023-02-16,6,b,12,175,80,175,3_SEI_003,1.770588235294118,Positive,FALSE,Rodent,LFV3,80,NA,80,NA,NA
2023-02-16,6,c,1,elisa_pc,160,NA,NA,NA,Positive Control,TRUE,Rodent,Glyco no IHD,155,7.0710678118654755,160,160,160
2023-02-16,6,c,2,107,140,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,Glyco no IHD,155,21.213203435596427,155,133.78679656440357,176.21320343559643
2023-02-16,6,c,3,293,110,293,2_LAM_011,0.12701612903225806,Negative,FALSE,Rodent,Glyco no IHD,110,NA,110,NA,NA
2023-02-16,6,c,4,294,160,294,2_LAM_012,0.10282258064516125,Negative,FALSE,Rodent,Glyco no IHD,160,NA,160,NA,NA
2023-02-16,6,c,5,298,130,298,2_LAM_016,0.21774193548387094,Negative,FALSE,Rodent,Glyco no IHD,130,NA,130,NA,NA
2023-02-16,6,c,6,296,130,296,2_LAM_014,0.06653225806451611,Negative,FALSE,Rodent,Glyco no IHD,130,NA,130,NA,NA
2023-02-16,6,c,7,297,140,297,2_LAM_015,0.1149193548387097,Negative,FALSE,Rodent,Glyco no IHD,140,NA,140,NA,NA
2023-02-16,6,c,8,300,100,300,2_LAM_018,0.4536290322580645,Negative,FALSE,Rodent,Glyco no IHD,100,NA,100,NA,NA
2023-02-16,6,c,9,301,110,301,2_LAM_019,0.4899193548387097,Negative,FALSE,Rodent,Glyco no IHD,110,NA,110,NA,NA
2023-02-16,6,c,10,330,110,330,3_LAM_012,0.22983870967741932,Negative,FALSE,Rodent,Glyco no IHD,110,NA,110,NA,NA
2023-02-16,6,c,11,331,130,331,3_LAM_013,0.1209677419354838,Negative,FALSE,Rodent,Glyco no IHD,130,NA,130,NA,NA
2023-02-16,6,c,12,332,110,332,3_LAM_014,0.44758064516129037,Negative,FALSE,Rodent,Glyco no IHD,110,NA,110,NA,NA
2023-02-16,6,d,1,elisa_pc,150,NA,NA,NA,Positive Control,TRUE,Rodent,Glyco no IHD,155,7.0710678118654755,150,150,150
2023-02-16,6,d,2,107,170,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,Glyco no IHD,155,21.213203435596427,155,133.78679656440357,176.21320343559643
2023-02-16,6,d,3,333,150,333,3_LAM_015,0.3568548387096774,Negative,FALSE,Rodent,Glyco no IHD,150,NA,150,NA,NA
2023-02-16,6,d,4,334,120,334,3_LAM_016,0.060483870967741944,Negative,FALSE,Rodent,Glyco no IHD,120,NA,120,NA,NA
2023-02-16,6,d,5,335,190,335,3_LAM_017,0.0786290322580645,Negative,FALSE,Rodent,Glyco no IHD,190,NA,190,NA,NA
2023-02-16,6,d,6,336,170,336,3_LAM_018,0.06653225806451615,Negative,FALSE,Rodent,Glyco no IHD,170,NA,170,NA,NA
2023-02-16,6,d,7,312,120,312,2_LAM_030,0.13306451612903225,Negative,FALSE,Rodent,Glyco no IHD,120,NA,120,NA,NA
2023-02-16,6,d,8,313,160,313,2_LAM_031,0.314516129032258,Negative,FALSE,Rodent,Glyco no IHD,160,NA,160,NA,NA
2023-02-16,6,d,9,309,150,309,2_LAM_027,0.1995967741935484,Negative,FALSE,Rodent,Glyco no IHD,150,NA,150,NA,NA
2023-02-16,6,d,10,305,170,305,2_LAM_023,0.19354838709677416,Negative,FALSE,Rodent,Glyco no IHD,170,NA,170,NA,NA
2023-02-16,6,d,11,148,150,148,2_SEI_032,2.4795321637426904,Positive,FALSE,Rodent,Glyco no IHD,150,NA,150,NA,NA
2023-02-16,6,d,12,175,140,175,3_SEI_003,1.770588235294118,Positive,FALSE,Rodent,Glyco no IHD,140,NA,140,NA,NA
2023-02-16,6,e,1,elisa_pc,1160,NA,NA,NA,Positive Control,TRUE,Rodent,LUC with stop,1160,NA,1160,1160,1160
2023-02-16,6,e,2,107,1010,107,6_LAL_013,0.21052631578947367,Negative,FALSE,Rodent,LUC with stop,1010,NA,1010,NA,NA
2023-02-16,6,e,3,148,820,148,2_SEI_032,2.4795321637426904,Positive,FALSE,Rodent,LUC with stop,820,NA,820,NA,NA
2023-02-16,6,e,4,175,1350,175,3_SEI_003,1.770588235294118,Positive,FALSE,Rodent,LUC with stop,1350,NA,1350,NA,NA
2023-02-16,6,e,5,179,1810,179,3_SEI_007,5.394117647058824,Positive,FALSE,Rodent,LUC with stop,1810,NA,1810,NA,NA
2023-02-16,6,e,6,191,720,191,3_SEI_020,1.3294117647058825,Positive,FALSE,Rodent,LUC with stop,720,NA,720,NA,NA
2023-02-16,6,e,7,205,1010,205,4_SEI_010,4.852941176470589,Positive,FALSE,Rodent,LUC with stop,1010,NA,1010,NA,NA
2023-02-16,6,e,8,238,330,238,5_SEI_020,3.61764705882353,Positive,FALSE,Rodent,LUC with stop,330,NA,330,NA,NA
2023-02-16,6,e,9,15,1470,15,1_LAL_015,0.005449591280653956,Negative,FALSE,Rodent,LUC with stop,1470,NA,1470,NA,NA
2023-02-16,6,e,10,25,350,25,2_LAL_003,-0.10899182561307896,Negative,FALSE,Rodent,LUC with stop,350,NA,350,NA,NA
2023-02-16,6,e,11,65,640,65,4_LAL_014,1.2471358428805237,Positive,FALSE,Rodent,LUC with stop,640,NA,640,NA,NA
2023-02-16,6,e,12,90,770,90,5_LAL_011,1.152046783625731,Positive,FALSE,Rodent,LUC with stop,770,NA,770,NA,NA
2023-02-16,6,f,3,93,150,93,5_LAL_014,1.152046783625731,Positive,FALSE,Rodent,LUC with stop,150,NA,150,NA,NA
2023-02-16,6,f,4,100,550,100,6_LAL_006,8.022151898734178,Positive,FALSE,Rodent,LUC with stop,550,NA,550,NA,NA
2023-02-16,6,f,5,103,2610,103,6_LAL_009,3.1988304093567255,Positive,FALSE,Rodent,LUC with stop,2610,NA,2610,NA,NA
2023-02-16,6,f,6,45,4021,45,3_LAL_007,7.713584288052374,Positive,FALSE,Rodent,LUC with stop,4021,NA,4021,NA,NA
2023-02-16,6,f,7,422,2700,422,4_BAI_004,0.018987341772151917,Negative,FALSE,Rodent,LUC with stop,2700,NA,2700,NA,NA
2023-02-16,6,f,8,438,1630,438,4_BAI_020,0.028481012658227806,Negative,FALSE,Rodent,LUC with stop,1630,NA,1630,NA,NA
